"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Lateral Raise (Dumbbell)";"3";"4.0";"15";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Bicep Curl (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Bicep Curl (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Bicep Curl (Dumbbell)";"3";"7.5";"12";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Triceps Pushdown (Cable - Straight Bar)";"1";"16.25";"15";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Triceps Pushdown (Cable - Straight Bar)";"2";"18.75";"15";"";"";"";"";""
"6";"2025-01-05 20:05:52";"Oren's #1 - Full Body";"3304";"Triceps Pushdown (Cable - Straight Bar)";"3";"18.75";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Pull Up";"1";"0.0";"5";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bench Press (Dumbbell)";"Note";"";"";"";"";"";"לעלות ל12";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bench Press (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bench Press (Dumbbell)";"2";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bench Press (Dumbbell)";"3";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bent Over One Arm Row (Dumbbell)";"Note";"";"";"";"";"";"לעלות ל12";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bent Over One Arm Row (Dumbbell)";"1";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bent Over One Arm Row (Dumbbell)";"2";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Bent Over One Arm Row (Dumbbell)";"3";"20.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Cable Crossover";"1";"11.25";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Cable Crossover";"2";"11.25";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Cable Crossover";"3";"11.25";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Goblet Squat (Kettlebell)";"1";"15.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Goblet Squat (Kettlebell)";"2";"15.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Goblet Squat (Kettlebell)";"3";"15.0";"10";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Romanian Deadlift (Barbell)";"1";"25.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Romanian Deadlift (Barbell)";"2";"25.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Romanian Deadlift (Barbell)";"3";"25.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Lateral Raise (Dumbbell)";"1";"4.0";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Lateral Raise (Dumbbell)";"2";"4.0";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Lateral Raise (Dumbbell)";"3";"4.0";"15";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Sit Up";"1";"10.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Sit Up";"2";"10.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Sit Up";"3";"10.0";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Russian Twist";"1";"";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Russian Twist";"2";"";"12";"";"";"";"";""
"7";"2025-01-10 10:06:20";"Oren's #1 - Full Body";"2928";"Russian Twist";"3";"";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Pull Up";"1";"0.0";"5";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bench Press (Dumbbell)";"1";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bench Press (Dumbbell)";"2";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bench Press (Dumbbell)";"3";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bent Over One Arm Row (Dumbbell)";"1";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bent Over One Arm Row (Dumbbell)";"2";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bent Over One Arm Row (Dumbbell)";"3";"20.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Cable Crossover";"1";"13.75";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Cable Crossover";"2";"13.75";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Cable Crossover";"3";"13.75";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Goblet Squat (Kettlebell)";"1";"14.0";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Goblet Squat (Kettlebell)";"2";"14.0";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Goblet Squat (Kettlebell)";"3";"14.0";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Lateral Raise (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Lateral Raise (Dumbbell)";"2";"5.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Lateral Raise (Dumbbell)";"3";"5.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Romanian Deadlift (Barbell)";"1";"27.5";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Romanian Deadlift (Barbell)";"2";"27.5";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Romanian Deadlift (Barbell)";"3";"27.5";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Sit Up";"1";"12.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Sit Up";"2";"12.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Sit Up";"3";"12.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Russian Twist";"1";"";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Russian Twist";"2";"";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Russian Twist";"3";"";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bicep Curl (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bicep Curl (Dumbbell)";"2";"8.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Bicep Curl (Dumbbell)";"3";"8.0";"12";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Triceps Pushdown (Cable - Straight Bar)";"1";"18.75";"15";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Triceps Pushdown (Cable - Straight Bar)";"2";"18.75";"15";"";"";"";"";""
"8";"2025-01-12 18:11:03";"Oren's #1 - Full Body";"3386";"Triceps Pushdown (Cable - Straight Bar)";"3";"18.75";"15";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Pull Up";"1";"0.0";"5";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Pull Up";"2";"0.0";"5";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bench Press (Dumbbell)";"1";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bench Press (Dumbbell)";"2";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bench Press (Dumbbell)";"3";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bent Over One Arm Row (Dumbbell)";"1";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bent Over One Arm Row (Dumbbell)";"2";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bent Over One Arm Row (Dumbbell)";"3";"22.0";"8";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Cable Crossover";"1";"13.75";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Cable Crossover";"2";"13.75";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Cable Crossover";"3";"13.75";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Goblet Squat (Kettlebell)";"1";"14.0";"10";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Goblet Squat (Kettlebell)";"2";"14.0";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Goblet Squat (Kettlebell)";"3";"14.0";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Lateral Raise (Dumbbell)";"1";"5.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Lateral Raise (Dumbbell)";"2";"5.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Lateral Raise (Dumbbell)";"3";"5.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Romanian Deadlift (Barbell)";"1";"27.5";"10";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Romanian Deadlift (Barbell)";"2";"27.5";"10";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Romanian Deadlift (Barbell)";"3";"27.5";"10";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Sit Up";"1";"12.0";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Sit Up";"2";"12.0";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Sit Up";"3";"12.0";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Russian Twist";"1";"";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Russian Twist";"2";"";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Russian Twist";"3";"";"12";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bicep Curl (Dumbbell)";"1";"8.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bicep Curl (Dumbbell)";"2";"8.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Bicep Curl (Dumbbell)";"3";"8.0";"13";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Triceps Pushdown (Cable - Straight Bar)";"1";"21.25";"15";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Triceps Pushdown (Cable - Straight Bar)";"2";"21.25";"15";"";"";"";"";""
"9";"2025-01-14 20:26:01";"Oren's #1 - Full Body";"3182";"Triceps Pushdown (Cable - Straight Bar)";"3";"21.25";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Pull Up";"1";"0.0";"6";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bench Press (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bench Press (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bench Press (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bent Over One Arm Row (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bent Over One Arm Row (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bent Over One Arm Row (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Cable Crossover";"1";"13.75";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Cable Crossover";"2";"13.75";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Cable Crossover";"3";"13.75";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Goblet Squat (Kettlebell)";"1";"14.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Goblet Squat (Kettlebell)";"2";"14.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Goblet Squat (Kettlebell)";"3";"14.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Lateral Raise (Dumbbell)";"1";"5.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Lateral Raise (Dumbbell)";"2";"5.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Lateral Raise (Dumbbell)";"3";"5.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Romanian Deadlift (Barbell)";"1";"27.5";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Romanian Deadlift (Barbell)";"2";"27.5";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Romanian Deadlift (Barbell)";"3";"27.5";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Sit Up";"1";"12.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Sit Up";"2";"12.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Sit Up";"3";"12.0";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Russian Twist";"1";"";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Russian Twist";"2";"";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Russian Twist";"3";"";"12";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bicep Curl (Dumbbell)";"1";"8.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bicep Curl (Dumbbell)";"2";"8.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Bicep Curl (Dumbbell)";"3";"8.0";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Triceps Pushdown (Cable - Straight Bar)";"1";"18.75";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Triceps Pushdown (Cable - Straight Bar)";"2";"18.75";"15";"";"";"";"";""
"10";"2025-01-17 10:32:28";"Oren's #1 - Full Body SS";"3375";"Triceps Pushdown (Cable - Straight Bar)";"3";"18.75";"15";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Pull Up";"1";"0.0";"7";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Pull Up";"3";"0.0";"5";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Pull Up";"4";"0.0";"5";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bench Press (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bench Press (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bench Press (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bent Over One Arm Row (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bent Over One Arm Row (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bent Over One Arm Row (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Cable Crossover";"1";"16.25";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Cable Crossover";"2";"16.25";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Cable Crossover";"3";"16.25";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Goblet Squat (Kettlebell)";"1";"14.0";"15";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Goblet Squat (Kettlebell)";"2";"14.0";"15";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Goblet Squat (Kettlebell)";"3";"14.0";"15";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Lateral Raise (Dumbbell)";"1";"6.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Lateral Raise (Dumbbell)";"2";"6.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Lateral Raise (Dumbbell)";"3";"6.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Romanian Deadlift (Barbell)";"1";"30.0";"8";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Romanian Deadlift (Barbell)";"2";"30.0";"10";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Romanian Deadlift (Barbell)";"3";"30.0";"8";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Sit Up";"1";"12.0";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Sit Up";"2";"12.0";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Sit Up";"3";"12.0";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Russian Twist";"1";"";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Russian Twist";"2";"";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Russian Twist";"3";"";"12";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bicep Curl (Dumbbell)";"1";"9.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bicep Curl (Dumbbell)";"2";"9.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Bicep Curl (Dumbbell)";"3";"9.0";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Triceps Pushdown (Cable - Straight Bar)";"1";"21.25";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Triceps Pushdown (Cable - Straight Bar)";"2";"21.25";"11";"";"";"";"";""
"11";"2025-01-21 09:51:25";"Oren's #1 - Full Body SS";"3261";"Triceps Pushdown (Cable - Straight Bar)";"3";"21.25";"11";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Pull Up";"1";"0.0";"7";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Pull Up";"2";"0.0";"6";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Pull Up";"3";"0.0";"6";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Pull Up";"4";"0.0";"5";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bench Press (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bench Press (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bench Press (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bent Over One Arm Row (Dumbbell)";"1";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bent Over One Arm Row (Dumbbell)";"2";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Bent Over One Arm Row (Dumbbell)";"3";"22.0";"10";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Cable Crossover";"Note";"";"";"";"";"";"להצליח 12";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Cable Crossover";"1";"16.25";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Cable Crossover";"2";"16.25";"11";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Cable Crossover";"3";"16.25";"11";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Goblet Squat (Kettlebell)";"1";"14.0";"16";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Goblet Squat (Kettlebell)";"2";"14.0";"16";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Goblet Squat (Kettlebell)";"3";"14.0";"16";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Lateral Raise (Dumbbell)";"Note";"";"";"";"";"";"לעלות ל15 חזרות ";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Lateral Raise (Dumbbell)";"1";"6.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Lateral Raise (Dumbbell)";"2";"6.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Lateral Raise (Dumbbell)";"3";"6.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Romanian Deadlift (Barbell)";"Note";"";"";"";"";"";"לעלות ל15 חזרות";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Romanian Deadlift (Barbell)";"1";"30.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Romanian Deadlift (Barbell)";"2";"30.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Romanian Deadlift (Barbell)";"3";"30.0";"13";"";"";"";"";""
"12";"2025-01-27 09:45:11";"Oren's #1 - Full Body SS";"3525";"Sit Up";"1";"12.0";"12";"";"";"";"";""
